Year,Reporter Code,Trade Flow Code,Partner Code,Classification,Commodity Code,Quantity Unit Code,Supplementary Quantity,Netweight (kg),Value,Estimation Code
2012,882,2,0,H0,270900,1,,,2890,0
2012,882,1,16,H0,270900,1,,,107,0
2012,882,2,184,H0,270900,1,,,2890,0
2012,882,1,392,H0,270900,1,,,206,0
2012,882,1,702,H0,270900,1,,,1165,0
2012,882,1,842,H0,270900,1,,,1172,0
2012,887,2,0,H0,270900,8,6405408770,6405408770,5335167044,0
2012,887,2,156,H0,270900,8,3388887269,3388887269,2828404678,0
2012,887,2,392,H0,270900,8,87887300,87887300,61012359,0
2012,887,2,430,H0,270900,8,38090336,38090336,29787273,0
2012,887,2,458,H0,270900,8,149614150,149614150,117433549,0
2012,887,2,470,H0,270900,8,21764896,21764896,19438251,0
2012,887,2,554,H0,270900,8,187072230,187072230,156593939,0
2012,887,2,699,H0,270900,8,864048120,864048120,735518423,0
2012,887,2,706,H0,270900,8,750,750,1399,0
2012,887,2,710,H0,270900,8,135358339,135358339,111111468,0
2012,887,2,764,H0,270900,8,1532685380,1532685380,1275865707,0
2012,894,1,0,H0,270900,8,686805416,686805416,543930522,0
2012,894,1,56,H0,270900,8,50,50,1033,0
2012,894,1,344,H0,270900,8,9,9,32,0
2012,894,1,404,H0,270900,8,31380741,31380741,7664508,0
2012,894,1,414,H0,270900,8,655252685,655252685,535833862,0
2012,894,1,710,H0,270900,8,151547,151547,401061,0
2012,894,1,784,H0,270900,8,20264,20264,24960,0
2012,894,1,826,H0,270900,8,121,121,5067,0
2013,8,2,0,H0,270900,8,1251512812,1251512812,658043194,0
2013,8,2,40,H0,270900,8,40,40,13,0
2013,8,2,251,H0,270900,8,60637552,60637552,32529375,0
2013,8,2,276,H0,270900,8,66911560,66911560,35696029,0
2013,8,2,381,H0,270900,8,412144352,412144352,209321259,0
2013,8,2,470,H0,270900,8,295475782,295475782,156083286,0
2013,8,2,528,H0,270900,8,20,20,13,0
2013,8,2,688,H0,270900,8,6,6,26,0
2013,8,2,699,H0,270900,8,30,30,12,0
2013,8,2,702,H0,270900,8,50,50,50,0
2013,8,2,724,H0,270900,8,395613368,395613368,213173894,0
2013,8,2,826,H0,270900,8,20730047,20730047,11239230,0
2013,8,2,842,H0,270900,8,5,5,7,0
2013,12,1,0,H0,270900,8,4273,4273,28672,0
2013,12,2,0,H0,270900,8,38044315676,38044315676,30380112769,0
2013,12,2,36,H0,270900,8,83264421,83264421,75770350,0
2013,12,2,56,H0,270900,8,2108224801,2108224801,1778506554,0
2013,12,2,76,H0,270900,8,1616731683,1616731683,1358792722,0
2013,12,2,124,H0,270900,8,3660538724,3660538724,3051586332,0
2013,12,2,156,H0,270900,8,1963248295,1963248295,1478332558,0
2013,12,2,246,H0,270900,8,83829501,83829501,75439625,0
2013,12,1,251,H0,270900,8,3685,3685,23600,0
2013,12,2,251,H0,270900,8,4621284514,4621284514,3546542211,0
2013,12,1,276,H0,270900,8,1,1,175,0
2013,12,2,300,H0,270900,8,41735203,41735203,37386161,0
2013,12,2,360,H0,270900,8,432768585,432768585,344727776,0
2013,12,2,372,H0,270900,8,240932326,240932326,175018549,0
2013,12,2,381,H0,270900,8,4335497093,4335497093,3385598434,0
2013,12,2,410,H0,270900,8,581423600,581423600,303241189,0
2013,12,2,470,H0,270900,8,29328820,29328820,28020872,0
2013,12,2,528,H0,270900,8,3978347628,3978347628,3244550483,0
2013,12,2,620,H0,270900,8,752776721,752776721,579300232,0
2013,12,2,699,H0,270900,8,395149087,395149087,323518459,0
2013,12,2,724,H0,270900,8,3809771881,3809771881,3005883833,0
2013,12,2,762,H0,270900,8,135208193,135208193,113931031,0
2013,12,2,764,H0,270900,8,307310000,307310000,147230816,0
2013,12,1,792,H0,270900,8,362,362,522,0
2013,12,1,826,H0,270900,8,40,40,529,0
2013,12,2,826,H0,270900,8,6829936534,6829936534,5581672716,0
2013,12,1,842,H0,270900,8,185,185,3847,0
2013,12,2,842,H0,270900,8,2037008066,2037008066,1745061865,0
2013,31,1,0,H0,270900,8,3,3,83,0
2013,31,2,0,H0,270900,8,24855868216,24855868216,20244052787,0
2013,31,2,40,H0,270900,8,484881275,484881275,397699879,0
2013,31,2,100,H0,270900,8,152973214,152973214,118875111,0
2013,31,2,156,H0,270900,8,58323436,58323436,47750116,0
2013,31,2,191,H0,270900,8,256224734,256224734,213251209,0
2013,31,2,203,H0,270900,8,261812098,261812098,215434173,0
2013,31,2,251,H0,270900,8,1398273160,1398273160,1125258123,0
2013,31,2,276,H0,270900,8,1611291261,1611291261,1334198784,0
2013,31,2,300,H0,270900,8,1053562934,1053562934,810198921,0
2013,31,2,360,H0,270900,8,3372508112,3372508112,2771817449,0
2013,31,2,376,H0,270900,8,1561821094,1561821094,1260193066,0
2013,31,2,381,H0,270900,8,7181892014,7181892014,5812413839,0
2013,31,2,392,H0,270900,8,26749057,26749057,21985581,0
2013,31,2,410,H0,270900,8,36385461,36385461,31442489,0
2013,31,2,490,H0,270900,8,554861682,554861682,467306088,0
2013,31,2,504,H0,270900,8,84694273,84694273,62388707,0
2013,31,2,620,H0,270900,8,640251204,640251204,525415889,0
2013,31,2,642,H0,270900,8,84526318,84526318,66132674,0
2013,31,2,699,H0,270900,8,1330408487,1330408487,1090445908,0
2013,31,2,704,H0,270900,8,352544905,352544905,289891766,0
2013,31,2,724,H0,270900,8,91040750,91040750,72508897,0
2013,31,2,764,H0,270900,8,2007881601,2007881601,1665484533,0
2013,31,2,788,H0,270900,8,225628496,225628496,186845528,0
2013,31,2,804,H0,270900,8,254189902,254189902,210379107,0
2013,31,2,826,H0,270900,8,592113790,592113790,471696350,0
2013,31,1,842,H0,270900,8,3,3,83,0
2013,31,2,842,H0,270900,8,1181028958,1181028958,975038600,0
2013,32,1,0,H0,270900,8,294449597,294449597,245437910,0
2013,32,2,0,H0,270900,8,2432547814,2432547814,1736775158,0
2013,32,1,68,H0,270900,8,294449511,294449511,245436753,0
2013,32,2,76,H0,270900,8,64712494,64712494,44318992,0
2013,32,2,152,H0,270900,8,727821261,727821261,514010306,0
2013,32,2,156,H0,270900,8,987502030,987502030,712815751,0
2013,32,1,842,H0,270900,8,86,86,1157,0
2013,32,2,842,H0,270900,8,652512029,652512029,465630109,0
2013,36,1,0,H0,270900,8,22857885160,22857885160,19494426358,0
2013,36,2,0,H0,270900,8,10121486811,10121486811,8675391474,0
2013,36,4,0,H0,270900,8,412137289,412137289,346089781,0
2013,36,1,12,H0,270900,8,83091750,83091750,78823713,0
2013,36,1,24,H0,270900,8,38203811,38203811,32686325,0
2013,36,1,31,H0,270900,8,434904000,434904000,275946503,0
2013,36,1,36,H0,270900,8,412137289,412137289,346089781,0
2013,36,4,36,H0,270900,8,412137289,412137289,346089781,0
2013,36,2,76,H0,270900,8,42736690,42736690,42373788,0
2013,36,1,96,H0,270900,8,894001206,894001206,824046422,0
2013,36,2,152,H0,270900,8,72502870,72502870,67955373,0
2013,36,2,156,H0,270900,8,1195526783,1195526783,912703970,0
2013,36,1,178,H0,270900,8,1045003022,1045003022,909812278,0
2013,36,1,266,H0,270900,8,1194358000,1194358000,942028702,0
2013,36,1,360,H0,270900,8,2579209632,2579209632,2020578922,0
2013,36,2,360,H0,270900,8,227193210,227193210,199364276,0
2013,36,2,392,H0,270900,8,646115707,646115707,509267686,0
2013,36,2,410,H0,270900,8,1404445380,1404445380,1234088967,0
2013,36,1,434,H0,270900,8,857896082,857896082,734722983,0
2013,36,1,458,H0,270900,8,4182080652,4182080652,3968108872,0
2013,36,2,458,H0,270900,8,762116414,762116414,633050984,0
2013,36,2,490,H0,270900,8,190588300,190588300,169235152,0
2013,36,1,554,H0,270900,8,1382685591,1382685591,1209797097,0
2013,36,1,566,H0,270900,8,2135116709,2135116709,1804439626,0
2013,36,1,579,H0,270900,8,41534495,41534495,36343395,0
2013,36,1,598,H0,270900,8,697360178,697360178,623336234,0
2013,36,2,598,H0,270900,8,545265657,545265657,478558153,0
2013,36,1,643,H0,270900,8,1060627353,1060627353,900884500,0
2013,36,2,699,H0,270900,8,144771760,144771760,110027342,0
2013,36,2,702,H0,270900,8,1398034726,1398034726,1203478906,0
2013,36,1,704,H0,270900,8,1891060660,1891060660,1512349606,0
2013,36,2,764,H0,270900,8,1173035415,1173035415,1044272427,0
2013,36,1,784,H0,270900,8,3928614730,3928614730,3274431398,0
2013,36,2,899,H0,270900,8,2319153899,2319153899,2071014451,0
2013,40,1,0,H0,270900,8,7831497300,7831497300,6533958116,0
2013,40,1,8,H0,270900,8,6943000,6943000,4603554,0
2013,40,1,12,H0,270900,8,297714000,297714000,254396244,0
2013,40,1,31,H0,270900,8,698814000,698814000,600537775,0
2013,40,1,203,H0,270900,8,24664700,24664700,18917924,0
2013,40,1,251,H0,270900,8,121800,121800,1439101,0
2013,40,1,268,H0,270900,8,12890000,12890000,11055884,0
2013,40,1,276,H0,270900,8,7852600,7852600,5542959,0
2013,40,1,368,H0,270900,8,361807800,361807800,293903503,0
2013,40,1,398,H0,270900,8,2020447000,2020447000,1744125681,0
2013,40,1,414,H0,270900,8,398096000,398096000,303839508,0
2013,40,1,434,H0,270900,8,722895000,722895000,618385710,0
2013,40,1,566,H0,270900,8,1483857000,1483857000,1266025778,0
2013,40,1,643,H0,270900,8,1100054000,1100054000,872685255,0
2013,40,1,682,H0,270900,8,600798000,600798000,458093718,0
2013,40,1,703,H0,270900,8,10046400,10046400,7881633,0
2013,40,1,788,H0,270900,8,27652000,27652000,24106783,0
2013,40,1,818,H0,270900,8,56844000,56844000,48417107,0
2013,44,1,0,H0,270900,8,20000,20000,1438,0
2013,44,1,842,H0,270900,8,20000,20000,1438,0
2013,52,1,0,H0,270900,8,9537752,9537752,6223990,0
2013,52,2,0,H0,270900,8,36589112,36589112,24296356,0
2013,52,1,780,H0,270900,8,9537752,9537752,6223990,0
2013,52,2,780,H0,270900,8,36589112,36589112,24296356,0
2013,56,1,0,H0,270900,8,36137415230,36137415230,28484159267,6
2013,56,2,0,H0,270900,8,2342061839,2342061839,2119676532,0
2013,56,1,12,H0,270900,8,1997298569,1997298569,1805552485,0
2013,56,2,24,H0,270900,8,4030,4030,10569,0
2013,56,1,76,H0,270900,8,169,169,133,6
2013,56,1,156,H0,270900,8,1,1,30,0
2013,56,2,156,H0,270900,8,802,802,4114,0
2013,56,1,246,H0,270900,8,21512,21512,13709,0
2013,56,1,251,H0,270900,8,18959,18959,12081,0
2013,56,2,251,H0,270900,8,3310,3310,12561,0
2013,56,1,276,H0,270900,8,6899,6899,4397,0
2013,56,1,398,H0,270900,8,298835612,298835612,232731800,0
2013,56,1,442,H0,270900,8,146259,146259,61571,0
2013,56,1,528,H0,270900,8,30218032059,30218032059,23597611907,0
2013,56,2,528,H0,270900,8,2336346037,2336346037,2115025770,0
2013,56,1,579,H0,270900,8,747621753,747621753,662706795,0
2013,56,1,643,H0,270900,8,2281239925,2281239925,1781681652,0
2013,56,1,682,H0,270900,8,209,209,113,0
2013,56,1,702,H0,270900,8,104,104,82,6
2013,56,1,724,H0,270900,8,168,168,107,0
2013,56,1,780,H0,270900,8,32968656,32968656,28932268,0
2013,56,1,784,H0,270900,8,44,44,64,0
2013,56,1,826,H0,270900,8,159242796,159242796,134445953,0
2013,56,2,826,H0,270900,8,5707660,5707660,4623517,0
2013,56,1,842,H0,270900,8,4711,4711,4514,6
2013,56,1,862,H0,270900,8,401976825,401976825,240399606,0
2013,68,1,0,H0,270900,8,2700,2700,4708,0
2013,68,2,0,H0,270900,8,639886267,639886267,511058184,0
2013,68,2,32,H0,270900,8,307276912,307276912,255032822,0
2013,68,1,76,H0,270900,8,2700,2700,4708,0
2013,68,2,152,H0,270900,8,34046795,34046795,24524169,0
2013,68,2,458,H0,270900,8,33391396,33391396,25187897,0
2013,68,2,528,H0,270900,8,169640638,169640638,133229180,0
2013,68,2,702,H0,270900,8,36638008,36638008,28083615,0
2013,68,2,842,H0,270900,8,58892518,58892518,45000501,0
2013,70,1,0,H0,270900,8,1027401910,1027401910,814190909,0
2013,70,1,276,H0,270900,8,1,1,327,0
2013,70,1,528,H0,270900,8,35,35,79,0
2013,70,1,643,H0,270900,8,1026965134,1026965134,813778452,0
2013,70,1,688,H0,270900,8,436740,436740,412051,0
2013,72,1,0,H0,270900,8,172400,172400,278236,0
2013,72,2,0,H0,270900,8,26260,26260,37285,0
2013,72,1,516,H0,270900,8,40008,40008,41431,0
2013,72,2,516,H0,270900,8,13152,13152,13977,0
2013,72,1,710,H0,270900,8,114023,114023,200781,0
2013,72,2,710,H0,270900,8,2019,2019,253,0
2013,72,2,716,H0,270900,8,11089,11089,23055,0
2013,72,1,784,H0,270900,8,18320,18320,36003,0
2013,72,1,826,H0,270900,8,50,50,21,0
2013,76,1,0,H0,270900,8,19311648454,19311648454,16319993336,0
2013,76,2,0,H0,270900,8,19854490217,19854490217,12956638294,0
2013,76,1,12,H0,270900,8,1546513333,1546513333,1403313622,0
2013,76,1,24,H0,270900,8,761872428,761872428,614960840,0
2013,76,2,24,H0,270900,8,240,240,1093,0
2013,76,1,32,H0,270900,8,65130603,65130603,44654128,0
2013,76,1,36,H0,270900,8,427238829,427238829,380517585,0
2013,76,2,44,H0,270900,8,217867831,217867831,136026326,0
2013,76,2,68,H0,270900,8,2700,2700,4586,0
2013,76,2,124,H0,270900,8,794507370,794507370,560281604,0
2013,76,2,152,H0,270900,8,1597032020,1597032020,1119708063,0
2013,76,2,156,H0,270900,8,5976294034,5976294034,4034516244,0
2013,76,1,170,H0,270900,8,71320670,71320670,52809337,0
2013,76,1,226,H0,270900,8,1096469727,1096469727,974522977,0
2013,76,2,251,H0,270900,8,173519273,173519273,116955270,0
2013,76,2,276,H0,270900,8,120348830,120348830,83666560,0
2013,76,1,368,H0,270900,8,959283655,959283655,691766279,0
2013,76,1,392,H0,270900,8,66912445,66912445,60980340,0
2013,76,1,434,H0,270900,8,163978795,163978795,142816902,0
2013,76,2,528,H0,270900,8,1073340764,1073340764,681628760,0
2013,76,1,566,H0,270900,8,10359060275,10359060275,8958859442,0
2013,76,2,579,H0,270900,8,2,2,39,0
2013,76,2,600,H0,270900,8,6108,6108,26494,0
2013,76,2,604,H0,270900,8,114957520,114957520,80561406,0
2013,76,2,620,H0,270900,8,281260566,281260566,179665867,0
2013,76,2,662,H0,270900,8,142630885,142630885,91846960,0
2013,76,1,682,H0,270900,8,3668286769,3668286769,2887494946,0
2013,76,2,699,H0,270900,8,2575631636,2575631636,1586754834,0
2013,76,2,724,H0,270900,8,860734904,860734904,535408554,0
2013,76,1,826,H0,270900,8,10,10,55,0
2013,76,1,842,H0,270900,8,608031,608031,531646,0
2013,76,2,842,H0,270900,8,5549734669,5549734669,3481274447,0
2013,76,2,858,H0,270900,8,376620865,376620865,268311187,0
2013,76,1,862,H0,270900,8,124972884,124972884,106765237,0
2013,84,1,0,H0,270900,8,8,8,286,0
2013,84,2,0,H0,270900,8,7219387,7219387,70096421,0
2013,84,1,222,H0,270900,8,0,0,36,0
2013,84,1,842,H0,270900,8,7,7,250,0
2013,84,2,842,H0,270900,8,7219387,7219387,70096421,0
2013,90,2,0,H0,270900,8,52,52,7246,6
2013,90,2,699,H0,270900,8,52,52,7246,6
2013,96,1,0,H0,270900,8,18,18,177,0
2013,96,2,0,H0,270900,8,5894728289,5894728289,5118007248,0
2013,96,2,36,H0,270900,8,960969000,960969000,833699993,0
2013,96,2,156,H0,270900,8,158620000,158620000,143500060,0
2013,96,2,360,H0,270900,8,602004000,602004000,532285952,0
2013,96,2,392,H0,270900,8,319944000,319944000,276268001,0
2013,96,2,410,H0,270900,8,1008964992,1008964992,872296997,0
2013,96,1,458,H0,270900,8,18,18,177,0
2013,96,2,554,H0,270900,8,542674000,542674000,466755024,0
2013,96,2,608,H0,270900,8,77806000,77806000,72455280,0
2013,96,2,699,H0,270900,8,979991000,979991000,862058320,0
2013,96,2,702,H0,270900,8,289,289,354,0
2013,96,2,704,H0,270900,8,706813008,706813008,593403654,0
2013,96,2,764,H0,270900,8,536942000,536942000,465283614,0
2013,100,1,0,H0,270900,8,5726183890,5726183890,4486418648,0
2013,100,2,0,H0,270900,8,504880,504880,231625,0
2013,100,1,268,H0,270900,8,76891332,76891332,67644145,0
2013,100,1,276,H0,270900,8,993,993,5802,0
2013,100,2,498,H0,270900,8,504880,504880,231625,0
2013,100,1,528,H0,270900,8,280,280,40224,0
2013,100,1,616,H0,270900,8,1000,1000,17257,0
2013,100,1,643,H0,270900,8,5424430658,5424430658,4247571190,0
2013,100,1,792,H0,270900,8,224849927,224849927,171103236,0
2013,100,1,826,H0,270900,8,9700,9700,36795,0
2013,112,1,0,H0,270900,8,21260936225,21260936225,8392089700,0
2013,112,2,0,H0,270900,8,1619200000,1619200000,1241330800,0
2013,112,2,276,H0,270900,8,1619200000,1619200000,1241330800,0
2013,112,1,643,H0,270900,8,21260936225,21260936225,8392089700,0
2013,116,1,0,H0,270900,8,4544,4544,8592,0
2013,116,1,156,H0,270900,8,2105,2105,2303,0
2013,116,1,490,H0,270900,8,1674,1674,505,0
2013,116,1,702,H0,270900,8,765,765,5784,0
2013,124,1,0,H0,270900,8,31380958661,31380958661,26245533895,6
2013,124,2,0,H0,270900,1,,,79344848279,0
2013,124,4,0,H0,270900,8,33377,33377,27915,6
2013,124,1,8,H0,270900,8,23,23,19,6
2013,124,1,12,H0,270900,8,3884606793,3884606793,3248899447,6
2013,124,1,24,H0,270900,8,1802106769,1802106769,1507195965,6
2013,124,1,31,H0,270900,8,539840944,539840944,451497162,6
2013,124,1,36,H0,270900,8,60,60,50,6
2013,124,1,76,H0,270900,8,814038298,814038298,680822723,6
2013,124,1,124,H0,270900,8,33377,33377,27915,6
2013,124,4,124,H0,270900,8,33377,33377,27915,6
2013,124,1,148,H0,270900,8,8,8,7,6
2013,124,2,156,H0,270900,1,,,130310423,0
2013,124,1,170,H0,270900,8,125151608,125151608,104670823,6
2013,124,1,208,H0,270900,8,85252781,85252781,71301351,6
2013,124,1,222,H0,270900,8,29,29,24,6
2013,124,1,233,H0,270900,8,23,23,19,6
2013,124,1,251,H0,270900,8,16,16,14,6
2013,124,1,276,H0,270900,8,1743,1743,1458,6
2013,124,1,368,H0,270900,8,3724835887,3724835887,3115274699,6
2013,124,2,381,H0,270900,1,,,75150418,0
2013,124,1,384,H0,270900,8,381699323,381699323,319235069,6
2013,124,2,392,H0,270900,1,,,477,0
2013,124,1,398,H0,270900,8,2713104481,2713104481,2269110909,6
2013,124,1,414,H0,270900,8,129605999,129605999,108396263,6
2013,124,1,434,H0,270900,8,78802427,78802427,65906584,6
2013,124,1,458,H0,270900,8,60,60,50,6
2013,124,2,458,H0,270900,1,,,29808051,0
2013,124,1,484,H0,270900,8,1045348738,1045348738,874279719,6
2013,124,1,512,H0,270900,8,37,37,31,6
2013,124,1,528,H0,270900,8,128,128,107,6
2013,124,1,554,H0,270900,8,96,96,81,6
2013,124,1,566,H0,270900,8,1326571208,1326571208,1109480752,6
2013,124,1,579,H0,270900,8,3572465012,3572465012,2987838982,6
2013,124,1,604,H0,270900,8,24,24,20,6
2013,124,1,634,H0,270900,8,58,58,49,6
2013,124,1,643,H0,270900,8,177530540,177530540,148478058,6
2013,124,2,666,H0,270900,1,,,1923,0
2013,124,1,682,H0,270900,8,3080966026,3080966026,2576772722,6
2013,124,2,699,H0,270900,1,,,32267701,0
2013,124,2,702,H0,270900,1,,,31192511,0
2013,124,1,710,H0,270900,8,13,13,11,6
2013,124,1,724,H0,270900,8,115,115,96,6
2013,124,1,764,H0,270900,8,58,58,49,6
2013,124,1,780,H0,270900,8,91,91,76,6
2013,124,1,784,H0,270900,8,106,106,88,6
2013,124,1,788,H0,270900,8,304777176,304777176,254901063,6
2013,124,2,796,H0,270900,1,,,57,0
2013,124,1,800,H0,270900,8,37,37,31,6
2013,124,1,826,H0,270900,8,1347567993,1347567993,1127041459,6
2013,124,2,826,H0,270900,1,,,652701949,0
2013,124,1,842,H0,270900,8,5867513066,5867513066,4907307476,6
2013,124,2,842,H0,270900,1,,,78393414769,0
2013,124,1,862,H0,270900,8,379137489,379137489,317092474,6
2013,144,1,0,H0,270900,8,1607181847,1607181847,1344170078,6
2013,144,2,0,H0,270900,1,,,57,0
2013,144,2,50,H0,270900,1,,,3,0
2013,144,1,251,H0,270900,8,178,178,149,6
2013,144,1,276,H0,270900,8,13791,13791,11534,6
2013,144,1,376,H0,270900,8,299,299,250,6
2013,144,1,392,H0,270900,8,235,235,197,6
2013,144,1,410,H0,270900,8,202,202,169,6
2013,144,2,462,H0,270900,1,,,38,0
2013,144,1,512,H0,270900,8,611167055,611167055,511150912,6
2013,144,1,682,H0,270900,8,125719244,125719244,105145566,6
2013,144,1,699,H0,270900,8,183062,183062,153105,6
2013,144,2,699,H0,270900,1,,,1,0
2013,144,1,702,H0,270900,8,78972328,78972328,66048680,6
2013,144,1,784,H0,270900,8,791124257,791124257,661658515,6
2013,144,1,826,H0,270900,8,129,129,108,6
2013,144,1,842,H0,270900,8,1068,1068,893,6
2013,144,2,842,H0,270900,1,,,16,0
2013,152,1,0,H0,270900,8,8515822560,8515822560,6274144670,0
2013,152,1,32,H0,270900,8,635150827,635150827,461616755,0
2013,152,1,36,H0,270900,8,72089724,72089724,64881029,0
2013,152,1,76,H0,270900,8,1823362924,1823362924,1348459495,0
2013,152,1,124,H0,270900,8,811334983,811334983,676830887,0
2013,152,1,170,H0,270900,8,663914718,663914718,501328607,0
2013,152,1,218,H0,270900,8,3193168573,3193168573,2206546850,0
2013,152,1,604,H0,270900,8,244901807,244901807,167907312,0
2013,152,1,780,H0,270900,8,48223272,48223272,43896077,0
2013,152,1,826,H0,270900,8,1023675728,1023675728,802676716,0
2013,152,1,842,H0,270900,8,4,4,942,0
2013,156,1,0,H0,270900,8,2.81742E+11,2.81742E+11,2.1966E+11,0
2013,156,2,0,H0,270900,8,1617328272,1617328272,1456208511,0
2013,156,1,12,H0,270900,8,1835204951,1835204951,1620115009,0
2013,156,1,24,H0,270900,8,40009854613,40009854613,31808646588,0
2013,156,1,31,H0,270900,8,190294706,190294706,158126861,0
2013,156,1,32,H0,270900,8,842362145,842362145,618887423,0
2013,156,1,36,H0,270900,8,3025157012,3025157012,2537847579,0
2013,156,1,76,H0,270900,8,5264896254,5264896254,3809926513,0
2013,156,1,96,H0,270900,8,79020821,79020821,69768427,0
2013,156,1,124,H0,270900,8,404309108,404309108,277785523,0
2013,156,1,148,H0,270900,8,139589100,139589100,99605458,0
2013,156,1,170,H0,270900,8,3940652648,3940652648,2812173859,0
2013,156,1,178,H0,270900,8,7077474269,7077474269,5455461551,0
2013,156,1,180,H0,270900,8,1105371397,1105371397,906926682,0
2013,156,1,192,H0,270900,8,126815155,126815155,74632359,0
2013,156,1,218,H0,270900,8,709163533,709163533,490876422,0
2013,156,1,226,H0,270900,8,2425729670,2425729670,1962406823,0
2013,156,1,266,H0,270900,8,478330352,478330352,391507793,0
2013,156,1,288,H0,270900,8,373437740,373437740,317091346,0
2013,156,1,344,H0,270900,8,128876546,128876546,111384080,0
2013,156,1,360,H0,270900,8,684407477,684407477,573183356,0
2013,156,1,364,H0,270900,8,21411546250,21411546250,16887584035,0
2013,156,1,368,H0,270900,8,23512941254,23512941254,17899812009,0
2013,156,2,392,H0,270900,8,646406352,646406352,561358052,0
2013,156,1,398,H0,270900,8,11980620137,11980620137,9375483702,0
2013,156,2,408,H0,270900,8,578001810,578001810,598133947,0
2013,156,1,414,H0,270900,8,9343321134,9343321134,7277315570,0
2013,156,1,434,H0,270900,8,2395017920,2395017920,2031169396,0
2013,156,1,458,H0,270900,8,602992264,602992264,526277364,0
2013,156,2,458,H0,270900,8,193659413,193659413,147540326,0
2013,156,1,478,H0,270900,8,140172980,140172980,106997949,0
2013,156,1,484,H0,270900,8,1096513249,1096513249,755662787,0
2013,156,1,496,H0,270900,8,613138860,613138860,473678208,0
2013,156,1,512,H0,270900,8,25469564290,25469564290,19932095656,0
2013,156,1,562,H0,270900,8,36,36,401,0
2013,156,1,566,H0,270900,8,1052436050,1052436050,899115448,0
2013,156,1,608,H0,270900,8,68039350,68039350,60558998,0
2013,156,1,634,H0,270900,8,130750000,130750000,99120172,0
2013,156,1,643,H0,270900,8,24348419998,24348419998,19742628301,0
2013,156,1,682,H0,270900,8,53902874061,53902874061,42368087201,0
2013,156,2,702,H0,270900,8,41,41,80,0
2013,156,1,704,H0,270900,8,647079985,647079985,550348526,0
2013,156,1,728,H0,270900,8,3490992310,3490992310,2468313737,0
2013,156,1,729,H0,270900,8,2375687258,2375687258,1900058296,0
2013,156,1,764,H0,270900,8,589009910,589009910,467120807,0
2013,156,1,784,H0,270900,8,10275845766,10275845766,8367314981,0
2013,156,1,818,H0,270900,8,1249338053,1249338053,1050613688,0
2013,156,1,826,H0,270900,8,200372440,200372440,170658152,0
2013,156,1,842,H0,270900,8,1,1,535,0
2013,156,2,842,H0,270900,8,199260656,199260656,149176106,0
2013,156,1,862,H0,270900,8,15551964968,15551964968,10148889185,0
2013,156,1,887,H0,270900,8,2452487481,2452487481,2005107262,0
2013,170,1,0,H0,270900,8,761,761,9276,0
2013,170,2,0,H0,270900,8,40863912754,40863912754,27644198008,0
2013,170,2,44,H0,270900,8,475588988,475588988,323474248,0
2013,170,1,76,H0,270900,8,14,14,420,0
2013,170,2,76,H0,270900,8,143511102,143511102,104948189,0
2013,170,2,124,H0,270900,8,73479567,73479567,50022590,0
2013,170,2,152,H0,270900,8,690903403,690903403,494730818,0
2013,170,1,156,H0,270900,8,203,203,575,0
2013,170,2,156,H0,270900,8,6299493460,6299493460,4295078231,0
2013,170,1,218,H0,270900,8,18,18,394,0
2013,170,2,251,H0,270900,8,143599155,143599155,105118815,0
2013,170,2,276,H0,270900,8,572851059,572851059,397616789,0
2013,170,2,344,H0,270900,8,14731051,14731051,9562156,0
2013,170,2,381,H0,270900,8,144099102,144099102,105124783,0
2013,170,2,410,H0,270900,8,80850000,80850000,51861700,0
2013,170,2,430,H0,270900,8,15599949,15599949,10344782,0
2013,170,2,458,H0,270900,8,142825053,142825053,92606987,0
2013,170,1,528,H0,270900,8,8,8,1361,0
2013,170,2,528,H0,270900,8,650542161,650542161,452330227,0
2013,170,2,533,H0,270900,8,542049564,542049564,373467436,0
2013,170,2,591,H0,270900,8,3994468470,3994468470,2691121917,0
2013,170,1,604,H0,270900,8,66,66,1844,0
2013,170,2,604,H0,270900,8,167019342,167019342,116937040,0
2013,170,2,699,H0,270900,8,4134833346,4134833346,2794411641,0
2013,170,2,702,H0,270900,8,18361476,18361476,11778075,0
2013,170,2,724,H0,270900,8,3364453534,3364453534,2285618857,0
2013,170,1,757,H0,270900,8,80,80,155,0
2013,170,2,780,H0,270900,8,595390572,595390572,405246651,0
2013,170,2,826,H0,270900,8,44100000,44100000,29688000,0
2013,170,1,842,H0,270900,8,373,373,4527,0
2013,170,2,842,H0,270900,8,17264942464,17264942464,11778169757,0
2013,170,2,899,H0,270900,8,1290219935,1290219935,664938318,0
2013,178,2,0,H0,270900,8,9959957445,9959957445,7666889629,0
2013,178,2,36,H0,270900,8,965337319,965337319,820241082,0
2013,178,2,44,H0,270900,8,63900000,63900000,39889752,0
2013,178,2,120,H0,270900,8,31750779,31750779,27019629,0
2013,178,2,124,H0,270900,8,238106594,238106594,195536539,0
2013,178,2,156,H0,270900,8,5562771192,5562771192,4164501390,0
2013,178,2,251,H0,270900,8,529570901,529570901,399760327,0
2013,178,2,266,H0,270900,8,11219221,11219221,9505097,0
2013,178,2,381,H0,270900,8,67521153,67521153,51781114,0
2013,178,2,410,H0,270900,8,129728091,129728091,96769490,0
2013,178,2,458,H0,270900,8,360204478,360204478,291109209,0
